mean_ObjV,Best_ObjV
0.3067450053375919,0.00048626028748080053
0.07301581206986907,0.00048626028748080053
0.008952011956412917,3.286644593724285e-05
0.0017979750585712414,3.286644593724285e-05
0.0007420843576963768,3.286644593724285e-05
0.00054664993384669,3.286644593724285e-05
0.0003932946743254845,3.286644593724285e-05
0.0002746005691951845,5.561261327062987e-06
0.00014889320630619556,4.342253866456767e-06
6.263924077042681e-05,3.671596051659541e-06
3.531449014904756e-05,3.671596051659541e-06
2.3846075283696166e-05,1.1640686074709585e-06
1.4655854589469632e-05,1.1640686074709585e-06
6.717774148381168e-06,1.1640686074709585e-06
4.436364314090207e-06,1.1640686074709585e-06
3.4610019813104713e-06,1.1640686074709585e-06
2.8770935296362662e-06,1.1640686074709585e-06
2.2394086809383645e-06,1.1525899917658802e-06
1.6061757707404687e-06,1.1525899917658802e-06
1.4082458840338497e-06,9.79902825668867e-07
1.1769286467613167e-06,9.79902825668867e-07
1.1464519660238806e-06,9.79902825668867e-07
1.1383066415291436e-06,9.79902825668867e-07
1.1292014803671951e-06,9.79902825668867e-07
1.0950364260216592e-06,7.197502332249165e-07
1.0556906093192817e-06,5.697226883976449e-07
9.964092065239005e-07,5.281960531695974e-07
9.479970795152937e-07,5.281960531695974e-07
8.753060068900867e-07,5.281960531695974e-07
7.828865423529417e-07,5.248934535588174e-07
6.764541074928315e-07,5.248934535588174e-07
5.896489738965536e-07,5.134804966194347e-07
5.487148054426435e-07,2.2074742865469937e-07
5.302000088219319e-07,2.2074742865469937e-07
5.202965602044501e-07,2.2074742865469937e-07
5.186293295628879e-07,2.2074742865469937e-07
5.077071361494087e-07,2.2074742865469937e-07
4.994739233613217e-07,2.2074742865469937e-07
4.94018125658694e-07,2.2074742865469937e-07
4.773877447995558e-07,2.1861867256027297e-07
4.616306792435946e-07,2.1861867256027297e-07
4.362249088722756e-07,2.1861867256027297e-07
3.8805926677017273e-07,2.1861867256027297e-07
3.296297438772868e-07,2.1861867256027297e-07
2.351373236645706e-07,2.1856547705690924e-07
2.2427231268723458e-07,2.1856547705690924e-07
2.2106667499450862e-07,2.1856547705690924e-07
2.192963822934026e-07,2.1856547705690924e-07
2.1861690865943732e-07,2.1856547705690924e-07
2.186011180441629e-07,2.1856547705690924e-07
2.1858941503342288e-07,2.1856547705690924e-07
2.1857505224751471e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1856547705690927e-07,2.1856547705690924e-07
2.1752802476441997e-07,1.1482024780797758e-07
2.1752802476441997e-07,1.1482024780797758e-07
2.1545312017944134e-07,1.1482024780797758e-07
