p,best_ObjV
0.8770066532381127,4.0470239701765446e-05
0.8770066532381127,4.0470239701765446e-05
0.8770066532381127,4.0470239701765446e-05
0.8770066532381127,4.0470239701765446e-05
0.8770066532381127,4.0470239701765446e-05
0.8770066532381127,4.0470239701765446e-05
0.8770066532381127,4.0470239701765446e-05
0.8770066532381127,4.0470239701765446e-05
0.8770066532381127,4.0470239701765446e-05
0.8770066532381127,4.0470239701765446e-05
