Index,Time,Temperature,DO
366,20:02:52,32.3,5.62
367,20:02:57,32.3,5.62
368,20:03:02,32.3,5.62
369,20:03:07,32.3,5.62
370,20:03:12,32.3,5.62
371,20:03:17,32.3,5.61
372,20:03:22,32.3,5.6
373,20:03:27,32.3,5.6
374,20:03:32,32.3,5.6
375,20:03:37,32.3,5.6
376,20:03:42,32.3,5.59
377,20:03:47,32.3,5.59
378,20:03:52,32.3,5.59
379,20:03:57,32.3,5.59
380,20:04:02,32.3,5.58
381,20:04:07,32.3,5.57
382,20:04:12,32.3,5.57
383,20:04:17,32.3,5.57
384,20:04:22,32.3,5.57
385,20:04:27,32.3,5.56
386,20:04:32,32.3,5.55
387,20:04:37,32.3,5.55
388,20:04:42,32.3,5.55
389,20:04:47,32.3,5.55
390,20:04:52,32.3,5.56
391,20:04:57,32.3,5.55
392,20:05:02,32.3,5.54
393,20:05:07,32.3,5.54
394,20:05:12,32.3,5.54
395,20:05:17,32.3,5.54
396,20:05:22,32.3,5.53
397,20:05:27,32.3,5.53
398,20:05:32,32.3,5.53
399,20:05:37,32.3,5.52
400,20:05:42,32.3,5.52
401,20:05:47,32.3,5.51
402,20:05:52,32.3,5.51
403,20:05:57,32.3,5.51
404,20:06:02,32.3,5.51
405,20:06:07,32.3,5.51
406,20:06:12,32.3,5.5
407,20:06:17,32.3,5.5
408,20:06:22,32.3,5.5
409,20:06:27,32.3,5.5
410,20:06:32,32.3,5.5
411,20:06:37,32.3,5.49
412,20:06:42,32.3,5.48
413,20:06:47,32.3,5.48
414,20:06:52,32.3,5.49
415,20:06:57,32.3,5.48
416,20:07:02,32.3,5.48
417,20:07:07,32.3,5.47
418,20:07:12,32.3,5.46
419,20:07:17,32.3,5.46
420,20:07:22,32.3,5.46
421,20:07:27,32.3,5.46
422,20:07:32,32.3,5.45
423,20:07:37,32.3,5.45
424,20:07:42,32.3,5.45
425,20:07:47,32.3,5.45
426,20:07:52,32.3,5.44
427,20:07:57,32.3,5.44
428,20:08:02,32.3,5.44
429,20:08:07,32.3,5.44
430,20:08:12,32.3,5.43
431,20:08:17,32.3,5.43
432,20:08:22,32.3,5.43
433,20:08:27,32.3,5.43
434,20:08:32,32.3,5.43
435,20:08:37,32.3,5.41
436,20:08:42,32.3,5.41
437,20:08:47,32.3,5.42
438,20:08:52,32.3,5.41
439,20:08:57,32.3,5.4
440,20:09:02,32.3,5.4
441,20:09:07,32.3,5.4
442,20:09:12,32.3,5.4
443,20:09:17,32.3,5.39
444,20:09:22,32.3,5.39
445,20:09:27,32.3,5.39
446,20:09:32,32.3,5.39
447,20:09:37,32.3,5.39
448,20:09:42,32.3,5.38
449,20:09:47,32.3,5.38
450,20:09:52,32.3,5.37
451,20:09:57,32.3,5.37
452,20:10:02,32.3,5.37
453,20:10:07,32.3,5.37
454,20:10:12,32.3,5.37
455,20:10:17,32.3,5.37
456,20:10:22,32.3,5.36
457,20:10:27,32.3,5.35
458,20:10:32,32.3,5.35
459,20:10:37,32.3,5.35
460,20:10:42,32.3,5.35
461,20:10:47,32.3,5.35
462,20:10:52,32.3,5.35
463,20:10:57,32.3,5.35
464,20:11:02,32.3,5.34
465,20:11:07,32.3,5.34
466,20:11:12,32.3,5.34
467,20:11:17,32.3,5.33
468,20:11:22,32.3,5.33
469,20:11:27,32.3,5.32
470,20:11:32,32.3,5.32
471,20:11:37,32.3,5.32
472,20:11:42,32.3,5.32
473,20:11:47,32.3,5.32
474,20:11:52,32.3,5.31
475,20:11:57,32.3,5.31
476,20:12:02,32.3,5.31
477,20:12:07,32.3,5.31
478,20:12:12,32.3,5.3
479,20:12:17,32.3,5.3
480,20:12:22,32.3,5.3
481,20:12:27,32.3,5.29
482,20:12:32,32.3,5.29
483,20:12:37,32.3,5.29
484,20:12:42,32.3,5.29
485,20:12:47,32.3,5.28
486,20:12:52,32.3,5.28
487,20:12:57,32.3,5.27
488,20:13:02,32.3,5.27
489,20:13:07,32.3,5.27
490,20:13:12,32.3,5.28
491,20:13:17,32.3,5.27
492,20:13:22,32.3,5.26
493,20:13:27,32.3,5.25
494,20:13:32,32.3,5.25
495,20:13:37,32.3,5.25
496,20:13:42,32.3,5.25
497,20:13:47,32.3,5.25
498,20:13:52,32.3,5.25
499,20:13:57,32.3,5.25
500,20:14:02,32.3,5.25
501,20:14:07,32.3,5.25
502,20:14:12,32.3,5.24
503,20:14:17,32.4,5.24
504,20:14:22,32.3,5.24
505,20:14:27,32.3,5.23
506,20:14:32,32.4,5.23
507,20:14:37,32.4,5.23
508,20:14:42,32.4,5.22
509,20:14:47,32.4,5.22
510,20:14:52,32.4,5.22
511,20:14:57,32.3,5.22
512,20:15:02,32.3,5.21
513,20:15:07,32.4,5.21
514,20:15:12,32.3,5.21
515,20:15:17,32.3,5.21
516,20:15:22,32.4,5.21
517,20:15:27,32.3,5.2
518,20:15:32,32.4,5.19
519,20:15:37,32.3,5.19
520,20:15:42,32.3,5.19
521,20:15:47,32.3,5.19
522,20:15:52,32.3,5.19
523,20:15:57,32.4,5.19
524,20:16:02,32.3,5.19
525,20:16:07,32.3,5.18
526,20:16:12,32.3,5.18
527,20:16:17,32.3,5.17
528,20:16:22,32.3,5.17
529,20:16:27,32.3,5.17
530,20:16:32,32.3,5.17
531,20:16:37,32.3,5.17
532,20:16:42,32.3,5.16
533,20:16:47,32.3,5.16
534,20:16:52,32.3,5.16
535,20:16:57,32.3,5.16
536,20:17:02,32.3,5.16
537,20:17:07,32.3,5.15
538,20:17:12,32.3,5.15
539,20:17:17,32.3,5.14
540,20:17:22,32.3,5.14
541,20:17:27,32.3,5.14
542,20:17:32,32.3,5.14
543,20:17:37,32.3,5.14
544,20:17:42,32.3,5.13
545,20:17:47,32.3,5.13
546,20:17:52,32.3,5.13
547,20:17:57,32.3,5.13
548,20:18:02,32.3,5.12
549,20:18:07,32.3,5.12
550,20:18:12,32.3,5.11
551,20:18:17,32.4,5.11
552,20:18:22,32.4,5.11
553,20:18:27,32.3,5.11
554,20:18:32,32.3,5.11
555,20:18:37,32.4,5.11
556,20:18:42,32.4,5.11
557,20:18:47,32.4,5.1
558,20:18:52,32.4,5.1
559,20:18:57,32.4,5.1
560,20:19:02,32.4,5.1
561,20:19:07,32.4,5.1
562,20:19:12,32.4,5.09
563,20:19:17,32.4,5.09
564,20:19:22,32.4,5.08
565,20:19:27,32.4,5.08
566,20:19:32,32.4,5.08
567,20:19:37,32.4,5.08
568,20:19:42,32.4,5.08
569,20:19:47,32.4,5.07
570,20:19:52,32.3,5.07
571,20:19:57,32.4,5.06
572,20:20:02,32.4,5.06
573,20:20:07,32.4,5.06
574,20:20:12,32.4,5.06
575,20:20:17,32.4,5.06
576,20:20:22,32.4,5.05
577,20:20:27,32.4,5.05
578,20:20:32,32.4,5.05
579,20:20:37,32.4,5.05
580,20:20:42,32.4,5.05
581,20:20:47,32.4,5.04
582,20:20:52,32.4,5.04
583,20:20:57,32.4,5.04
584,20:21:02,32.4,5.04
585,20:21:07,32.4,5.03
586,20:21:12,32.3,5.03
587,20:21:17,32.3,5.03
588,20:21:22,32.3,5.03
589,20:21:27,32.4,5.02
590,20:21:32,32.3,5.02
591,20:21:37,32.3,5.02
592,20:21:42,32.3,5.02
593,20:21:47,32.3,5.02
594,20:21:52,32.3,5.02
595,20:21:57,32.3,5.01
596,20:22:02,32.3,5.01
597,20:22:07,32.3,5
598,20:22:12,32.3,5
599,20:22:17,32.3,5
600,20:22:22,32.3,5
601,20:22:27,32.3,5
602,20:22:32,32.3,5
603,20:22:37,32.3,5
604,20:22:42,32.3,5
605,20:22:47,32.3,4.99
606,20:22:52,32.3,4.99
607,20:22:57,32.3,4.98
608,20:23:02,32.3,4.98
609,20:23:07,32.3,4.98
610,20:23:12,32.3,4.98
611,20:23:17,32.3,4.98
612,20:23:22,32.3,4.97
613,20:23:27,32.4,4.97
614,20:23:32,32.4,4.97
615,20:23:37,32.4,4.97
616,20:23:42,32.3,4.97
617,20:23:47,32.3,4.97
618,20:23:52,32.4,4.96
619,20:23:57,32.4,4.96
620,20:24:02,32.4,4.96
621,20:24:07,32.4,4.95
622,20:24:12,32.4,4.95
623,20:24:17,32.4,4.95
624,20:24:22,32.4,4.94
625,20:24:27,32.4,4.94
626,20:24:32,32.4,4.94
627,20:24:37,32.4,4.94
628,20:24:42,32.4,4.94
629,20:24:47,32.4,4.93
630,20:24:52,32.4,4.93
631,20:24:57,32.4,4.93
632,20:25:02,32.4,4.92
633,20:25:07,32.4,4.93
634,20:25:12,32.4,4.93
635,20:25:17,32.4,4.92
636,20:25:22,32.4,4.92
637,20:25:27,32.4,4.91
638,20:25:32,32.4,4.91
639,20:25:37,32.3,4.91
640,20:25:42,32.4,4.92
641,20:25:47,32.4,4.92
642,20:25:52,32.4,4.91
643,20:25:57,32.4,4.91
644,20:26:02,32.4,4.91
645,20:26:07,32.4,4.9
646,20:26:12,32.4,4.89
647,20:26:17,32.4,4.89
648,20:26:22,32.4,4.89
649,20:26:27,32.4,4.89
650,20:26:32,32.4,4.89
651,20:26:37,32.4,4.89
652,20:26:42,32.4,4.89
653,20:26:47,32.4,4.89
654,20:26:52,32.4,4.88
655,20:26:57,32.4,4.87
656,20:27:02,32.4,4.87
657,20:27:07,32.4,4.87
658,20:27:12,32.3,4.87
659,20:27:17,32.3,4.87
660,20:27:22,32.3,4.87
661,20:27:27,32.3,4.87
662,20:27:32,32.3,4.86
663,20:27:37,32.3,4.86
664,20:27:42,32.3,4.86
665,20:27:47,32.3,4.85
666,20:27:52,32.3,4.85
667,20:27:57,32.3,4.85
668,20:28:02,32.3,4.85
669,20:28:07,32.4,4.85
670,20:28:12,32.3,4.85
671,20:28:17,32.3,4.85
672,20:28:22,32.4,4.84
673,20:28:27,32.4,4.84
674,20:28:32,32.3,4.84
675,20:28:37,32.4,4.84
676,20:28:42,32.4,4.83
677,20:28:47,32.4,4.82
678,20:28:52,32.4,4.82
679,20:28:57,32.4,4.83
680,20:29:02,32.4,4.83
681,20:29:07,32.4,4.82
682,20:29:12,32.4,4.82
683,20:29:17,32.4,4.81
684,20:29:22,32.4,4.81
685,20:29:27,32.4,4.82
686,20:29:32,32.4,4.82
687,20:29:37,32.4,4.81
688,20:29:42,32.4,4.81
689,20:29:47,32.4,4.8
690,20:29:52,32.4,4.8
691,20:29:57,32.4,4.79
692,20:30:02,32.4,4.79
693,20:30:07,32.4,4.8
694,20:30:12,32.4,4.8
695,20:30:17,32.4,4.8
696,20:30:22,32.4,4.79
697,20:30:27,32.4,4.79
698,20:30:32,32.4,4.78
699,20:30:37,32.4,4.79
700,20:30:42,32.4,4.78
701,20:30:47,32.4,4.78
702,20:30:52,32.4,4.78
703,20:30:57,32.4,4.78
704,20:31:02,32.4,4.77
705,20:31:07,32.4,4.77
706,20:31:12,32.4,4.77
707,20:31:17,32.4,4.77
708,20:31:22,32.4,4.76
709,20:31:27,32.4,4.76
710,20:31:32,32.4,4.76
711,20:31:37,32.4,4.76
712,20:31:42,32.4,4.77
713,20:31:47,32.4,4.76
714,20:31:52,32.4,4.76
715,20:31:57,32.4,4.75
716,20:32:02,32.4,4.75
717,20:32:07,32.4,4.75
718,20:32:12,32.4,4.75
719,20:32:17,32.3,4.75
720,20:32:22,32.4,4.74
721,20:32:27,32.4,4.74
722,20:32:32,32.3,4.73
723,20:32:37,32.4,4.73
724,20:32:42,32.4,4.73
725,20:32:47,32.4,4.73
726,20:32:52,32.3,4.73
727,20:32:57,32.3,4.73
728,20:33:02,32.3,4.72
729,20:33:07,32.4,4.72
730,20:33:12,32.4,4.72
731,20:33:17,32.4,4.72
732,20:33:22,32.4,4.71
733,20:33:27,32.4,4.71
734,20:33:32,32.4,4.71
735,20:33:37,32.4,4.71
736,20:33:42,32.4,4.7
737,20:33:47,32.4,4.7
738,20:33:52,32.4,4.7
739,20:33:57,32.4,4.7
740,20:34:02,32.4,4.7
741,20:34:07,32.4,4.69
742,20:34:12,32.4,4.69
743,20:34:17,32.4,4.69
744,20:34:22,32.4,4.69
745,20:34:27,32.4,4.69
746,20:34:32,32.4,4.69
747,20:34:37,32.4,4.69
748,20:34:42,32.4,4.69
749,20:34:47,32.4,4.68
750,20:34:52,32.4,4.67
751,20:34:57,32.4,4.67
752,20:35:02,32.4,4.67
753,20:35:07,32.4,4.67
754,20:35:12,32.4,4.67
755,20:35:17,32.4,4.67
756,20:35:22,32.4,4.67
757,20:35:27,32.4,4.67
758,20:35:32,32.4,4.66
759,20:35:37,32.4,4.66
760,20:35:42,32.4,4.66
761,20:35:47,32.4,4.66
762,20:35:52,32.4,4.65
763,20:35:57,32.4,4.65
764,20:36:02,32.4,4.65
765,20:36:07,32.4,4.65
766,20:36:12,32.4,4.65
767,20:36:17,32.4,4.64
768,20:36:22,32.4,4.64
769,20:36:27,32.4,4.63
770,20:36:32,32.4,4.63
771,20:36:37,32.4,4.63
772,20:36:42,32.4,4.63
773,20:36:47,32.4,4.62
774,20:36:52,32.4,4.62
775,20:36:57,32.4,4.63
776,20:37:02,32.4,4.63
777,20:37:07,32.4,4.62
778,20:37:12,32.4,4.62
779,20:37:17,32.4,4.62
780,20:37:22,32.4,4.61
781,20:37:27,32.4,4.61
782,20:37:32,32.4,4.61
783,20:37:37,32.4,4.61
784,20:37:42,32.4,4.61
785,20:37:47,32.3,4.61
786,20:37:52,32.4,4.61
787,20:37:57,32.4,4.6
788,20:38:02,32.4,4.6
789,20:38:07,32.4,4.6
790,20:38:12,32.3,4.6
