mean_ObjV,Best_ObjV
0.0014964963861319718,9.144795624104833e-05
0.00017200065118867192,9.098224095337062e-05
0.00011021539590410339,9.098187394512402e-05
9.553740062769255e-05,9.098187394512402e-05
9.183824567011591e-05,9.098163495110442e-05
9.1208219792833e-05,9.098163495110442e-05
9.102524863896038e-05,9.098163495110442e-05
9.098603251227354e-05,9.098163495110442e-05
9.098197899435852e-05,9.098161548229019e-05
9.098173258097162e-05,9.098161548229019e-05
9.098166121381957e-05,9.098161548229019e-05
9.098163742162064e-05,9.098161548229019e-05
9.098163358828744e-05,9.098161548229019e-05
9.098163319891115e-05,9.098161548229019e-05
9.098163222547042e-05,9.098161548229019e-05
9.098163047327716e-05,9.098161548229019e-05
9.09816283317076e-05,9.098161548229019e-05
9.098162502200918e-05,9.098161548229019e-05
9.098161898667675e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
9.09816154822902e-05,9.098161548229019e-05
