μmax,Ks,best_ObjV
0.18423963133640556,2.8885108071198053,0.004106173278613281
0.18430036317026277,2.8915625882155473,0.0041061763723418045
0.17792352061525318,2.4999427791044546,0.004138033186490018
0.19656819360942412,3.5287744810064776,0.0041875120877195885
0.18442182683797723,2.8976661504070313,0.00410619577103896
0.18551499984740746,2.96877264993782,0.004107394332418985
0.18442182683797723,2.897589855879638,0.0041061957697389895
0.19753990295113988,3.7500286104477727,0.004220700026081921
0.18879451887569812,3.1201409922866232,0.004118141115848952
0.18423963133640556,2.8885108071198053,0.004106173278613281
