μmax,Ks,best_ObjV
0.031377605517746515,2.5467876189240948,0.005633582971230983
0.019717093417157508,0.8007873595227014,0.002961096984771006
0.0193527024140141,0.7799589535442623,0.0029673385510933783
0.03162053285317545,2.5000190736318486,0.005524619269601238
0.04109469893490402,3.7179849089424817,0.0076153944302932266
0.017712942899868772,0.6250047684079622,0.0031224090977640733
0.01923123874629963,0.7418116898474872,0.0029626825003407284
0.01947416608172857,0.7739316858801718,0.0029591462351151164
0.019717093417157508,0.7996429416117982,0.0029610714882545514
0.02554734946745201,1.4843100304415164,0.003831064000567481
