μmax,Ks,best_ObjV
0.020095238095238097,0.36978575352499543,1.5188556559398075e-05
0.02266666666666667,0.43752060062259657,3.908774471044873e-05
0.020095238095238097,0.3699505585057682,1.518705424485057e-05
0.020095238095238097,0.3699505585057682,1.518705424485057e-05
0.02028571428571429,0.3741805530122688,1.5278826403128443e-05
0.02266666666666667,0.43752060062259657,3.908774471044873e-05
0.020095238095238097,0.3699505585057682,1.518705424485057e-05
0.020095238095238097,0.3699505585057682,1.518705424485057e-05
0.02,0.3671488738326314,1.5266458283139826e-05
0.020095238095238097,0.3699505585057682,1.518705424485057e-05
