μmax,Ks,best_ObjV
0.02554734946745201,1.641400462344836,0.013794015540965921
0.013583178197576831,0.31242608967658747,0.011449651439514225
0.02554734946745201,1.641400462344836,0.013794015540965921
0.02178197576830348,1.2500095368159243,0.012613857701948786
0.02554734946745201,1.641400462344836,0.013794015540965921
0.030952482680745873,2.5000190736318486,0.015888027643005974
0.02554734946745201,1.641400462344836,0.013794015540965921
0.015344401379436629,0.48881903701047524,0.011245392284066525
0.017773674733726007,0.7381495525325968,0.011492595923517075
0.02178197576830348,1.2500095368159243,0.012613857701948786
