μmax,Ks,best_ObjV
0.2029450361644337,2.503147149254984,0.012705628781068888
0.20434186834315013,2.550678639821166,0.012707024342902797
0.20312723166600544,2.509784773138223,0.012705637095658251
0.19547502059999391,2.1874403949004737,0.012766267828831883
0.20300576799829098,2.5048256288576423,0.012705625971434913
0.20434186834315013,2.5506023452937723,0.012707024345402591
0.19650746177556688,2.2889121163338952,0.012740643965256702
0.20300576799829098,2.50520710149461,0.012705625543817387
0.20233771782586138,2.4826239213861188,0.012705984908088355
0.20434186834315013,2.550678639821166,0.012707024342902797
