mean_ObjV,Best_ObjV
0.006193456292796831,0.00011158317542913321
0.0008847406235395408,0.00011158317542913321
0.0007169107547495606,0.00011158317542913321
0.0005715298762960125,9.6899198165162e-05
0.00039462016577035755,7.465720837710953e-05
0.0002501899702055611,7.465720837710953e-05
0.0001717304483396404,7.465720837710953e-05
0.00012616722929066594,7.465720837710953e-05
0.00010747523728514834,7.465720837710953e-05
9.741714997457847e-05,7.465720837710953e-05
8.981235953908682e-05,7.465720837710953e-05
8.21878216266324e-05,7.465456758749509e-05
7.728159628334549e-05,7.465456758749509e-05
7.52490574491424e-05,7.465456758749509e-05
7.48374215620738e-05,7.465374691588429e-05
7.475016184922543e-05,7.465374691588429e-05
7.468927478642054e-05,7.465374691588429e-05
7.466751421469591e-05,7.465203513347473e-05
7.465713762075382e-05,7.465186175577947e-05
7.465617976944642e-05,7.465186175577947e-05
7.465533698797658e-05,7.465186175577947e-05
7.465453761426309e-05,7.465186175577947e-05
7.465394185808728e-05,7.465186175577947e-05
7.465358876232403e-05,7.465186175577947e-05
7.465330883105474e-05,7.465186175577947e-05
7.46530553113018e-05,7.465186175577947e-05
7.465264825217941e-05,7.465186175577947e-05
7.465227243870963e-05,7.465186175577947e-05
7.465191897041893e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
7.465186175577949e-05,7.465186175577947e-05
