μmax,Ks,best_ObjV
1.323841059602649,0.3531404504669474,2.7580569467275334e-05
1.2718070009460738,0.3179271195751694,2.8113890897608246e-05
1.323841059602649,0.3531404504669474,2.7580569467275334e-05
1.3053926206244086,0.3390221571140817,2.749325818639408e-05
1.3096499526963103,0.3422633217359458,2.748355653931213e-05
1.3687795648060548,0.38126716718549714,2.888888729353344e-05
1.3096499526963103,0.3422633217359458,2.748355653931213e-05
1.3096499526963103,0.3422633217359458,2.748355653931213e-05
1.323841059602649,0.3531404504669474,2.7580569467275334e-05
1.3081362346263008,0.3413294268449002,2.748471954131711e-05
