p,best_ObjV
0.8206677653665385,9.098161548229019e-05
0.8206677653665385,9.098161548229019e-05
0.8206677653665385,9.098161548229019e-05
0.8206677653665385,9.098161548229019e-05
0.8206677653665385,9.098161548229019e-05
0.8206677653665385,9.098161548229019e-05
0.8206677653665385,9.098161548229019e-05
0.8206677653665385,9.098161548229019e-05
0.8206677653665385,9.098161548229019e-05
0.8206677653665385,9.098161548229019e-05
