mean_ObjV,Best_ObjV
0.544190757251611,0.0008281568797777341
0.10036695101978886,0.0005424998207690379
0.010349289343405703,0.00011492616199286806
0.0021310299789276195,6.503885749144777e-05
0.0008422853455439615,6.503885749144777e-05
0.0005573518354406236,6.503885749144777e-05
0.0004654603691023517,6.503885749144777e-05
0.0003443715344514066,2.7079748769865646e-05
0.0002442327101895798,2.7079748769865646e-05
0.00015681187456883925,2.4965538605405497e-05
0.00010165772219246359,2.4965538605405497e-05
7.010563114636748e-05,1.8277467295526982e-05
4.473669615407684e-05,1.5459766824356216e-05
3.2869456375218344e-05,1.5459766824356216e-05
2.682948002635539e-05,1.5174755744353361e-05
2.3604745887073436e-05,1.4186474805643352e-05
2.035664639453011e-05,1.4186474805643352e-05
1.8061547340325202e-05,1.4186474805643352e-05
1.6853660804985003e-05,1.4045552896054644e-05
1.569860387845586e-05,1.4045552896054644e-05
1.5027683005634511e-05,1.4030492791100975e-05
1.474657056140693e-05,1.4030492791100975e-05
1.4356372191206152e-05,1.4030492791100975e-05
1.4167147619804925e-05,1.4020541672990363e-05
1.4080584650931457e-05,1.4017485898905489e-05
1.4045690273391518e-05,1.4015712073345242e-05
1.4039464386461704e-05,1.4015712073345242e-05
1.4036488038309785e-05,1.4015712073345242e-05
1.4030559804865542e-05,1.4015712073345242e-05
1.4026224848118676e-05,1.4015712073345242e-05
1.402299273998916e-05,1.4015712073345242e-05
1.4018849583945889e-05,1.4015712073345242e-05
1.40177362909451e-05,1.4015712073345242e-05
1.4016563509614162e-05,1.4015712073345242e-05
1.4015985412889781e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
1.4015712073345245e-05,1.4015712073345242e-05
