mean_ObjV,Best_ObjV
0.010650494749096842,0.00020672913254622747
0.0005964111718609278,0.00020672913254622747
0.00036949079502145534,0.00015257735640763294
0.0002667160027079088,9.688278589402289e-05
0.00021601103968241762,9.688278589402289e-05
0.00019446020178468033,9.688278589402289e-05
0.00017268437389208365,9.688278589402289e-05
0.00015867218943597068,9.686783695038594e-05
0.00012914738036165523,9.686783695038594e-05
9.899414629305407e-05,9.150230737567474e-05
9.687120690845428e-05,8.90875075750296e-05
9.655105559215165e-05,8.90875075750296e-05
9.606597881973468e-05,8.891697124134619e-05
9.516354729296085e-05,8.876253334161171e-05
9.324538749707682e-05,8.876253334161171e-05
9.088950781766372e-05,8.85681397338143e-05
8.93821749687131e-05,8.85681397338143e-05
8.895895327276728e-05,8.85681397338143e-05
8.88360044653533e-05,8.85681397338143e-05
8.877744989345262e-05,8.85681397338143e-05
8.8747611605579e-05,8.827257097922408e-05
8.870123210036711e-05,8.802912385315041e-05
8.865917603975166e-05,8.802912385315041e-05
8.858489486296448e-05,8.802912385315041e-05
8.844679276771012e-05,8.802912385315041e-05
8.827236712673166e-05,8.802879310542899e-05
8.818330308316084e-05,8.802865495696497e-05
8.811875953309182e-05,8.802865495696497e-05
8.80699928597545e-05,8.802865495696497e-05
8.80599684354548e-05,8.802865495696497e-05
8.80510100731036e-05,8.802865342893518e-05
8.804031604912112e-05,8.802865342893518e-05
8.803259417938423e-05,8.802865342893518e-05
8.80288096432448e-05,8.802812520522105e-05
8.802870416344545e-05,8.802812520522105e-05
8.802865882817396e-05,8.802812520522105e-05
8.802862245368635e-05,8.802812520522105e-05
8.802860097329091e-05,8.802812520522105e-05
8.802857419537804e-05,8.802812520522105e-05
8.802852137300662e-05,8.802812520522105e-05
8.802846855063521e-05,8.802812520522105e-05
8.802834705918099e-05,8.802812520522105e-05
8.80282414144382e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
8.802812520522106e-05,8.802812520522105e-05
