μmax,Ks,best_ObjV
0.06386913663136692,0.8123416852320933,0.02434742828047249
0.060164494766075625,0.717429120761742,0.023945051405862172
0.07218939786980803,1.000030518509476,0.027239097525751273
0.061318399609363076,0.750022888882107,0.023993693792424817
0.060164494766075625,0.717429120761742,0.023945051405862172
0.062472304452650534,0.7658925138096255,0.02408445239518163
0.06150059511093478,0.750022888882107,0.023996478197023614
0.06052888576921903,0.7265846736045412,0.023948756850707856
0.060164494766075625,0.717429120761742,0.023945051405862172
0.061318399609363076,0.750022888882107,0.023993693792424817
