time,ammonia,nitrite,nitrate,COD
1,42.866736368106096,1.0441125788709007,37.4488393266615,44.27271167748264
2,42.746956610350395,1.0052347988141617,37.42579807143623,42.75832821896465
3,42.63028126491993,0.972547894956425,37.40109454881177,41.24651071297321
4,42.51634199680325,0.9452528392853805,37.37494439834224,39.73692914530693
5,42.40479237445755,0.9225948633209624,37.3475533199095,38.22927239031124
6,42.29531520910154,0.9038804952635866,37.319111824059576,36.723255078205064
7,42.18762663593616,0.8884873825603711,37.28979200216275,35.21862148423576
8,42.081477454764936,0.8758679642064128,37.259746070527406,33.71514690079913
9,41.97665239600139,0.8655484279890788,37.2291063117192,32.2126370950712
10,41.872967979504395,0.8571244225284517,37.19798600638419,30.71092646025888
11,41.77026954550481,0.8502548178685772,37.166480985878884,29.2098753906663
12,41.66842791012645,0.844654536592506,37.13467150644594,27.709367296318213
13,41.5673359682154,0.840087192014208,37.10262422442479,26.209305554773756
14,41.46690545309822,0.8363580176763946,37.070394123967056,24.70961059438493
15,41.367063974155116,0.8333073723632447,37.03802630710233,23.210217221877894
16,41.26775238893463,0.8308049589446702,37.00555759937673,21.711072248119244
17,41.168922523462385,0.8287447965680975,36.973017954197736,20.21213242618366
18,41.07053522770484,0.8270409238467441,36.940431658139765,18.713362691108035
19,41.286210487326116,0.43244891009902436,36.885778269042696,17.295651299800937
20,41.57408205182785,0.19062654838579138,36.8123517485427,15.973903531472478
21,41.92317157807571,0.0789554869415218,36.723006718909865,14.734421923155733
22,42.30532053184099,0.03851528455424772,36.62506457795976,13.540152335201173
23,42.69975232992622,0.025669508872082178,36.52392732525587,12.36344101108963
24,43.09761114125476,0.02178877742570289,36.421897513516036,11.192447762292156
25,43.10767737858645,0.2901500736570079,36.304993841320766,9.799070066008381
26,43.06826961739012,0.43733044994667164,36.22956475755796,8.35955466515257
27,43.007472271621836,0.5339930072786252,36.17004601238491,6.900107366605121
28,42.93454825643783,0.6021901096005066,36.119218332944286,5.429298870436933
29,42.8539140329404,0.6522091018182916,36.07385615824786,3.9511969645013503
30,42.76806304102086,0.6897858621147287,36.0322066663671,2.468091168212355
31,42.67854991483926,0.7184676136194194,35.99320435554284,0.9814058026192755
32,42.58639765295961,0.741282784488311,35.972301726531676,0.0051045138888888885
33,42.492160911839484,0.7606696376219733,35.98703595686384,0.0051045138888888885
34,42.39630847154767,0.7762993304984234,36.003082177774736,0.0051045138888888885
35,42.29923409163148,0.7889521594300252,36.020152194246435,0.0051045138888888885
36,42.20123993842643,0.7992250098345676,36.03802634551608,0.0051045138888888885
37,42.10256131879707,0.8075815775209157,36.05653448815161,0.0051045138888888885
38,42.00338361819472,0.8143865376506979,36.07554313812803,0.0051045138888888885
39,41.90385425413921,0.8199295238662532,36.094946495920375,0.0051045138888888885
40,41.804091327845214,0.8244424002824892,36.11466001207465,0.0051045138888888885
41,41.704190021234744,0.8281119793349743,36.13461566850492,0.0051045138888888885
42,41.604227413354046,0.8310895629173806,36.154758450830364,0.0051045138888888885
43,41.80683973464432,0.5502094922233806,36.100691096708644,0.0051045138888888885
44,42.05621049329538,0.3388133541497792,36.03321912223299,0.0051045138888888885
45,42.35297035560773,0.19837295882443318,35.95205753186636,0.0051045138888888885
46,42.68875352407571,0.11704315565189655,35.85953277303899,0.0051045138888888885
47,43.05015523907038,0.07519435716268598,35.75949542249333,0.0051045138888888885
48,43.42538522640683,0.055310752746037244,35.655379494538565,0.0051045138888888885
49,43.429909981565174,0.29188480619552326,35.58548908577823,0.0051045138888888885
50,43.39039413948919,0.4294243218423134,35.556480483612965,0.0051045138888888885
51,43.330327334484956,0.5231400222846465,35.54455878327237,0.0051045138888888885
52,43.25812821760796,0.591384276737606,35.54230157327736,0.0051045138888888885
53,43.177969884685304,0.6429527218228488,35.5462585197449,0.0051045138888888885
54,43.092270963266685,0.6828405764747122,35.55450714690244,0.0051045138888888885
55,43.002571597417635,0.7141852834324468,35.56585585345637,0.0051045138888888885
56,42.90991614205461,0.7390933735513936,35.57951232591091,0.0051045138888888885
57,42.81504504990468,0.7590474241981358,35.594923050861496,0.0051045138888888885
58,42.71850086539691,0.775127682848548,35.61168704887426,0.0051045138888888885
59,42.62069116454786,0.7881421858064945,35.629505758677176,0.0051045138888888885
60,42.521928094401076,0.798707742403432,35.648152118498736,0.0051045138888888885
61,42.42245435961305,0.8073027463253987,35.667450552745436,0.0051045138888888885
62,42.32246094518724,0.8143029542757159,35.687263499410385,0.0051045138888888885
63,42.22209958064327,0.8200065056951107,35.70748204041759,0.0051045138888888885
64,42.121491735114915,0.824651890456282,35.72801920482321,0.0051045138888888885
65,42.02073525204274,0.8284311455796527,35.74880507046971,0.0051045138888888885
66,41.9199093342144,0.8314997344884094,35.7697831100861,0.0051045138888888885
67,42.121806931800776,0.5505294985120041,35.71653874774852,0.0051045138888888885
68,42.37045939929279,0.33903534333512064,35.649889789152176,0.0051045138888888885
