MyProblem_NOB1_re	0.1340952380952381	0.2333516449978636	8.802733560103591e-05
MyProblem_NOB2_re	0.13904761904761906	0.21010193493255205	7.423863404033264e-05
MyProblem_NOB3_re	0.1502857142857143	0.19232741256180186	6.238453571459111e-05
