mean_ObjV,Best_ObjV
0.3679781930635537,0.0004393765177792475
0.053481052334057234,0.0004393765177792475
0.003818884646564487,5.494556505506638e-05
0.0008957893177094938,5.494556505506638e-05
0.000437237876187199,3.932812006135736e-06
0.000275880686503345,2.603917321249345e-07
0.00019310753470774738,1.7952843128488362e-07
0.00011506854894991104,1.7952843128488362e-07
6.239539623701778e-05,1.7952843128488362e-07
2.9982659190140792e-05,1.7952843128488362e-07
9.505099663922446e-06,1.4871753967047887e-07
3.1482381247339185e-06,7.947435247890434e-08
1.0716644429540992e-06,7.157312879489648e-08
5.374446057655196e-07,3.6662197384369854e-08
2.967361831363009e-07,3.6662197384369854e-08
1.4283061621081716e-07,3.6662197384369854e-08
1.0823762687592116e-07,3.6662197384369854e-08
8.221191921952854e-08,3.6662197384369854e-08
6.31466890948203e-08,3.6662197384369854e-08
5.684271348449524e-08,3.6662197384369854e-08
4.921206097213011e-08,3.644653814121798e-08
4.424589775601016e-08,3.635485941556727e-08
4.0783484504832177e-08,3.635485941556727e-08
3.731931268880352e-08,3.635485941556727e-08
3.65969581085853e-08,3.635485941556727e-08
3.65508051467659e-08,3.635485941556727e-08
3.64791483601858e-08,3.635485941556727e-08
3.6395198054853575e-08,3.635485941556727e-08
3.6374111947953916e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
3.6354859415567256e-08,3.635485941556727e-08
